date,weekday,day,month,household,consumption,consumption_type
2012-09-11,1.0,11.0,9.0,06,463510.0758800359,Laptop
2012-09-12,2.0,12.0,9.0,06,455898.7748900357,Laptop
2012-09-13,3.0,13.0,9.0,06,455641.51558003435,Laptop
2012-09-14,4.0,14.0,9.0,06,178584.93305996284,Laptop
2012-09-15,5.0,15.0,9.0,06,117954.75123996544,Laptop
2012-09-16,6.0,16.0,9.0,06,1431835.6789203843,Laptop
2012-09-17,0.0,17.0,9.0,06,770899.7220698514,Laptop
2012-09-18,1.0,18.0,9.0,06,489514.65258015716,Laptop
2012-09-19,2.0,19.0,9.0,06,492006.4092001595,Laptop
2012-09-20,3.0,20.0,9.0,06,488949.1071701556,Laptop
2012-09-21,4.0,21.0,9.0,06,491968.1388001641,Laptop
2012-09-22,5.0,22.0,9.0,06,489793.1670901575,Laptop
2012-09-23,6.0,23.0,9.0,06,1407358.9757408507,Laptop
2012-09-24,0.0,24.0,9.0,06,546053.7156300414,Laptop
2012-09-25,1.0,25.0,9.0,06,714485.5435589592,Laptop
2012-09-26,2.0,26.0,9.0,06,488904.4605101552,Laptop
2012-09-27,3.0,27.0,9.0,06,489708.1301701598,Laptop
2012-09-28,4.0,28.0,9.0,06,491842.69890015706,Laptop
2012-09-29,5.0,29.0,9.0,06,489059.667030157,Laptop
2012-09-30,6.0,30.0,9.0,06,491785.2902101612,Laptop
2012-10-01,0.0,1.0,10.0,06,488857.6862701567,Laptop
2012-10-02,1.0,2.0,10.0,06,1306207.0032502841,Laptop
2012-10-03,2.0,3.0,10.0,06,759220.7172099362,Laptop
2012-10-04,3.0,4.0,10.0,06,519770.6997901727,Laptop
2012-10-05,4.0,5.0,10.0,06,488987.3791001576,Laptop
2012-10-06,5.0,6.0,10.0,06,489716.6346501596,Laptop
2012-10-07,6.0,7.0,10.0,06,491985.14471015846,Laptop
2012-10-08,0.0,8.0,10.0,06,488679.0927301552,Laptop
2012-10-09,1.0,9.0,10.0,06,490690.3471801555,Laptop
2012-10-10,2.0,10.0,10.0,06,488162.4464001536,Laptop
2012-10-11,3.0,11.0,10.0,06,488383.56347015384,Laptop
2012-10-12,4.0,12.0,10.0,06,491232.5041001563,Laptop
2012-10-13,5.0,13.0,10.0,06,961692.794129832,Laptop
2012-10-14,6.0,14.0,10.0,06,939267.5449384196,Laptop
2012-10-15,0.0,15.0,10.0,06,518471.68971011124,Laptop
2012-10-16,1.0,16.0,10.0,06,440151.65058002545,Laptop
2012-10-17,2.0,17.0,10.0,06,455220.5458000316,Laptop
2012-10-18,3.0,18.0,10.0,06,454606.10001003067,Laptop
2012-10-19,4.0,19.0,10.0,06,454695.3966300295,Laptop
2012-10-20,5.0,20.0,10.0,06,563331.797789846,Laptop
2012-10-21,6.0,21.0,10.0,06,485889.68255015597,Laptop
2012-10-22,0.0,22.0,10.0,06,464496.7637300362,Laptop
2012-10-23,1.0,23.0,10.0,06,454659.2527600287,Laptop
2012-10-24,2.0,24.0,10.0,06,455035.57423002966,Laptop
2012-10-25,3.0,25.0,10.0,06,447303.0382900299,Laptop
2012-10-26,4.0,26.0,10.0,06,455258.81578003115,Laptop
2012-10-27,5.0,27.0,10.0,06,460818.53976003354,Laptop
2012-10-28,6.0,28.0,10.0,06,454735.7927200302,Laptop
2012-10-29,0.0,29.0,10.0,06,303270.8130099601,Laptop
2012-11-07,2.0,7.0,11.0,06,109129.60149997628,Laptop
2012-11-08,3.0,8.0,11.0,06,438481.6817699657,Laptop
2012-11-09,4.0,9.0,11.0,06,438522.0778599671,Laptop
2012-11-10,5.0,10.0,11.0,06,438830.3638099695,Laptop
2012-11-11,6.0,11.0,11.0,06,438488.0600999677,Laptop
2012-11-12,0.0,12.0,11.0,06,438443.41178996617,Laptop
2012-11-13,1.0,13.0,11.0,06,437017.72116996354,Laptop
2012-11-14,2.0,14.0,11.0,06,436925.36924995854,Laptop
2012-11-15,3.0,15.0,11.0,06,437329.33014996076,Laptop
2012-11-16,4.0,16.0,11.0,06,436878.59482995776,Laptop
2012-11-17,5.0,17.0,11.0,06,437707.7777299636,Laptop
2012-11-18,6.0,18.0,11.0,06,437801.32656996325,Laptop
2012-11-19,0.0,19.0,11.0,06,436453.3728299566,Laptop
2012-11-20,1.0,20.0,11.0,06,437412.24843996286,Laptop
2012-11-21,2.0,21.0,11.0,06,988791.7840482275,Laptop
2012-11-22,3.0,22.0,11.0,06,547895.896799989,Laptop
2012-11-23,4.0,23.0,11.0,06,485940.7091901548,Laptop
2012-11-24,5.0,24.0,11.0,06,491715.1319801625,Laptop
2012-11-25,6.0,25.0,11.0,06,878703.5535200112,Laptop
2012-11-26,0.0,26.0,11.0,06,491978.76860016206,Laptop
2012-11-27,1.0,27.0,11.0,06,487435.3186501485,Laptop
2012-11-28,2.0,28.0,11.0,06,503535.8341901662,Laptop
2012-11-29,3.0,29.0,11.0,06,490981.6227101539,Laptop
2012-11-30,4.0,30.0,11.0,06,488277.2587201539,Laptop
2012-12-01,5.0,1.0,12.0,06,491551.4198601568,Laptop
2012-12-02,6.0,2.0,12.0,06,765846.6942794567,Laptop
2012-12-03,0.0,3.0,12.0,06,488908.39284015354,Laptop
2012-12-04,1.0,4.0,12.0,06,488938.4771601553,Laptop
2012-12-05,2.0,5.0,12.0,06,489946.2068801515,Laptop
2012-12-06,3.0,6.0,12.0,06,486748.58483014634,Laptop
2012-12-07,4.0,7.0,12.0,06,575288.2926001102,Laptop
2012-12-08,5.0,8.0,12.0,06,462710.74220000714,Laptop
2013-01-04,4.0,4.0,1.0,06,1570822.894499897,Laptop
2013-01-05,5.0,5.0,1.0,06,1032987.552768506,Laptop
2013-01-06,6.0,6.0,1.0,06,888372.2414596139,Laptop
2013-01-07,0.0,7.0,1.0,06,485364.5328301538,Laptop
2013-01-08,1.0,8.0,1.0,06,588992.9404097333,Laptop
2013-01-09,2.0,9.0,1.0,06,563098.5978999943,Laptop
2013-01-10,3.0,10.0,1.0,06,483704.845310152,Laptop
2013-01-11,4.0,11.0,1.0,06,485434.6950101544,Laptop
2013-01-12,5.0,12.0,1.0,06,486023.62748015614,Laptop
2013-01-13,6.0,13.0,1.0,06,485942.83530015586,Laptop
2013-01-14,0.0,14.0,1.0,06,646501.0047894791,Laptop
2013-01-15,1.0,15.0,1.0,06,657042.2794093108,Laptop
2013-01-16,2.0,16.0,1.0,06,486019.3752601566,Laptop
2013-01-17,3.0,17.0,1.0,06,484060.54704014986,Laptop
2013-01-18,4.0,18.0,1.0,06,671904.3133493,Laptop
2013-01-19,5.0,19.0,1.0,06,454612.47834003076,Laptop
2013-01-20,6.0,20.0,1.0,06,551547.2626100327,Laptop
2013-01-21,0.0,21.0,1.0,06,592831.6389797281,Laptop
2013-01-22,1.0,22.0,1.0,06,484918.05028015113,Laptop
2013-01-23,2.0,23.0,1.0,06,484947.81582015095,Laptop
2013-01-24,3.0,24.0,1.0,06,536342.3747899642,Laptop
2013-01-25,4.0,25.0,1.0,06,455029.1959000327,Laptop
2013-01-26,5.0,26.0,1.0,06,454406.24567002803,Laptop
2013-01-27,6.0,27.0,1.0,06,456092.24523003417,Laptop
2013-01-28,0.0,28.0,1.0,06,784983.6437887661,Laptop
2013-01-29,1.0,29.0,1.0,06,454959.03427003126,Laptop
2013-01-30,2.0,30.0,1.0,06,455418.2740300325,Laptop
2013-01-31,3.0,31.0,1.0,06,455107.8619700315,Laptop
2012-06-27,2.0,27.0,6.0,06,1734510.7026977935,Router
2012-06-28,3.0,28.0,6.0,06,1452771.8422985838,Router
2012-06-29,4.0,29.0,6.0,06,1296865.7588991087,Router
2012-06-30,5.0,30.0,6.0,06,1746878.0426977447,Router
2012-07-01,6.0,1.0,7.0,06,1739670.8686978477,Router
2012-07-02,0.0,2.0,7.0,06,1738956.5481977717,Router
2012-07-03,1.0,3.0,7.0,06,1736568.3721978094,Router
2012-07-04,2.0,4.0,7.0,06,1737939.441097772,Router
2012-07-05,3.0,5.0,7.0,06,1736711.236297804,Router
2012-07-06,4.0,6.0,7.0,06,1736261.320997817,Router
2012-07-07,5.0,7.0,7.0,06,1735875.3746977907,Router
2012-07-08,6.0,8.0,7.0,06,1743346.9538977353,Router
2012-07-09,0.0,9.0,7.0,06,1741216.7861976963,Router
2012-07-10,1.0,10.0,7.0,06,1743210.4866977138,Router
2012-07-11,2.0,11.0,7.0,06,1738382.9594977875,Router
2012-07-12,3.0,12.0,7.0,06,1721902.7856978364,Router
2012-07-13,4.0,13.0,7.0,06,1693594.2725979418,Router
2012-07-14,5.0,14.0,7.0,06,630068.8241001201,Router
2012-07-15,6.0,15.0,7.0,06,1083734.795599647,Router
2012-07-16,0.0,16.0,7.0,06,1731258.9451978172,Router
2012-07-17,1.0,17.0,7.0,06,1732706.7768978125,Router
2012-07-18,2.0,18.0,7.0,06,1729633.7324978216,Router
2012-07-19,3.0,19.0,7.0,06,1737739.0048977635,Router
2012-07-20,4.0,20.0,7.0,06,1734084.242697852,Router
2012-07-21,5.0,21.0,7.0,06,1731322.9141978205,Router
2012-07-22,6.0,22.0,7.0,06,1732779.2750978295,Router
2012-07-23,0.0,23.0,7.0,06,1731258.9451978614,Router
2012-07-24,1.0,24.0,7.0,06,1713452.107897912,Router
2012-07-25,2.0,25.0,7.0,06,1698526.397297946,Router
2012-07-26,3.0,26.0,7.0,06,1716592.985797893,Router
2012-07-27,4.0,27.0,7.0,06,1722456.8107977947,Router
2012-07-28,5.0,28.0,7.0,06,1721514.3341978812,Router
2012-07-29,6.0,29.0,7.0,06,1721262.722797684,Router
2012-07-30,0.0,30.0,7.0,06,1736020.3710978094,Router
2012-07-31,1.0,31.0,7.0,06,1723377.9643980074,Router
2012-08-01,2.0,1.0,8.0,06,1711970.1593979138,Router
2012-08-02,3.0,2.0,8.0,06,1712364.6348979366,Router
2012-08-03,4.0,3.0,8.0,06,1711251.5742979213,Router
2012-08-04,5.0,4.0,8.0,06,1711078.857997922,Router
2012-08-05,6.0,5.0,8.0,06,1779843.4006984793,Router
2012-08-06,0.0,6.0,8.0,06,1712029.8637979496,Router
2012-08-07,1.0,7.0,8.0,06,1708874.7230979186,Router
2012-08-08,2.0,8.0,8.0,06,1711618.3298979495,Router
2012-08-09,3.0,9.0,8.0,06,1692463.8789980016,Router
2012-08-10,4.0,10.0,8.0,06,1690954.2105980096,Router
2012-08-11,5.0,11.0,8.0,06,1692745.3425979896,Router
2012-08-12,6.0,12.0,8.0,06,1693794.4341980058,Router
2012-08-13,0.0,13.0,8.0,06,1693628.1147980157,Router
2012-08-14,1.0,14.0,8.0,06,1693455.3984980197,Router
2012-08-15,2.0,15.0,8.0,06,1692384.9838979978,Router
2012-08-16,3.0,16.0,8.0,06,1714565.1684978916,Router
2012-08-17,4.0,17.0,8.0,06,1634910.5431980814,Router
2012-08-18,5.0,18.0,8.0,06,1721817.1207977927,Router
2012-08-19,6.0,19.0,8.0,06,1729706.6307977673,Router
2012-08-20,0.0,20.0,8.0,06,1728254.5344978021,Router
2012-08-21,1.0,21.0,8.0,06,1725354.606497795,Router
2012-08-22,2.0,22.0,8.0,06,1726644.6479978238,Router
2012-08-23,3.0,23.0,8.0,06,1725627.5408978288,Router
2012-08-24,4.0,24.0,8.0,06,1717642.0773978585,Router
2012-08-25,5.0,25.0,8.0,06,1711283.5587980393,Router
2012-08-26,6.0,26.0,8.0,06,1703903.6684979554,Router
2012-08-27,0.0,27.0,8.0,06,1695289.1764980152,Router
2012-08-28,1.0,28.0,8.0,06,1696647.451597969,Router
2012-08-29,2.0,29.0,8.0,06,1700084.7191979843,Router
2012-08-30,3.0,30.0,8.0,06,1705404.8076979525,Router
2012-08-31,4.0,31.0,8.0,06,1707046.678697986,Router
2012-09-01,5.0,1.0,9.0,06,1701782.0299979304,Router
2012-09-02,6.0,2.0,9.0,06,1705257.6789979707,Router
2012-09-03,0.0,3.0,9.0,06,1709462.5745979543,Router
2012-09-04,1.0,4.0,9.0,06,1703385.9636979357,Router
2012-09-05,2.0,5.0,9.0,06,1713669.6024979244,Router
2012-09-06,3.0,6.0,9.0,06,1714424.436697916,Router
2012-09-07,4.0,7.0,9.0,06,1715081.1850978998,Router
2012-09-08,5.0,8.0,9.0,06,1710486.0785980567,Router
2012-09-09,6.0,9.0,9.0,06,1703517.7221979348,Router
2012-09-10,0.0,10.0,9.0,06,1702263.9297980012,Router
2012-09-11,1.0,11.0,9.0,06,1698017.8243980233,Router
2012-09-12,2.0,12.0,9.0,06,1677913.0637981226,Router
2012-09-13,3.0,13.0,9.0,06,1677143.3034980942,Router
2012-09-14,4.0,14.0,9.0,06,653647.5228000071,Router
2012-09-15,5.0,15.0,9.0,06,432214.73760012235,Router
2012-09-16,6.0,16.0,9.0,06,1680420.6485980246,Router
2012-09-17,0.0,17.0,9.0,06,1685233.24969801,Router
2012-09-18,1.0,18.0,9.0,06,1687546.795198024,Router
2012-09-19,2.0,19.0,9.0,06,1685843.0874980495,Router
2012-09-20,3.0,20.0,9.0,06,1683437.8530980316,Router
2012-09-21,4.0,21.0,9.0,06,1684122.3213980396,Router
2012-09-22,5.0,22.0,9.0,06,1682471.921198056,Router
2012-06-27,2.0,27.0,6.0,06,4.41521,Coffee machine
2012-06-28,3.0,28.0,6.0,06,482731.32162030594,Coffee machine
2012-06-29,4.0,29.0,6.0,06,465637.4908203319,Coffee machine
2012-06-30,5.0,30.0,6.0,06,792498.7493501893,Coffee machine
2012-07-01,6.0,1.0,7.0,06,432442.29463002126,Coffee machine
2012-07-02,0.0,2.0,7.0,06,281107.9604000132,Coffee machine
2012-07-03,1.0,3.0,7.0,06,6.5315,Coffee machine
2012-07-04,2.0,4.0,7.0,06,6.5315,Coffee machine
2012-07-05,3.0,5.0,7.0,06,2.29891,Coffee machine
2012-07-06,4.0,6.0,7.0,06,160225.3054400025,Coffee machine
2012-07-07,5.0,7.0,7.0,06,362111.43388001615,Coffee machine
2012-07-08,6.0,8.0,7.0,06,403099.5545800283,Coffee machine
2012-07-09,0.0,9.0,7.0,06,10.94671,Coffee machine
2012-07-10,1.0,10.0,7.0,06,342361.9497800156,Coffee machine
2012-07-11,2.0,11.0,7.0,06,251091.4846900131,Coffee machine
2012-07-12,3.0,12.0,7.0,06,668719.6354601497,Coffee machine
2012-07-13,4.0,13.0,7.0,06,2.29891,Coffee machine
2012-07-14,5.0,14.0,7.0,06,0.0,Coffee machine
2012-07-15,6.0,15.0,7.0,06,0.0,Coffee machine
2012-07-16,0.0,16.0,7.0,06,0.0,Coffee machine
2012-07-17,1.0,17.0,7.0,06,8.83042,Coffee machine
2012-07-18,2.0,18.0,7.0,06,0.0,Coffee machine
2012-07-19,3.0,19.0,7.0,06,0.0,Coffee machine
2012-07-20,4.0,20.0,7.0,06,0.0,Coffee machine
2012-07-21,5.0,21.0,7.0,06,10.94671,Coffee machine
2012-07-22,6.0,22.0,7.0,06,564150.3724600757,Coffee machine
2012-07-23,0.0,23.0,7.0,06,352672.02136002266,Coffee machine
2012-07-24,1.0,24.0,7.0,06,519114.1149800233,Coffee machine
2012-07-25,2.0,25.0,7.0,06,610339.7653400867,Coffee machine
2012-07-26,3.0,26.0,7.0,06,510245.90642003325,Coffee machine
2012-07-27,4.0,27.0,7.0,06,661248.6499102133,Coffee machine
2012-07-28,5.0,28.0,7.0,06,902916.9630601457,Coffee machine
2012-07-29,6.0,29.0,7.0,06,636764.8766602251,Coffee machine
2012-07-30,0.0,30.0,7.0,06,4.41521,Coffee machine
2012-07-31,1.0,31.0,7.0,06,785458.3887503723,Coffee machine
2012-08-01,2.0,1.0,8.0,06,281835.4113900139,Coffee machine
2012-08-02,3.0,2.0,8.0,06,581014.0584100623,Coffee machine
2012-08-03,4.0,3.0,8.0,06,485897.2569700417,Coffee machine
2012-08-04,5.0,4.0,8.0,06,674143.7209700564,Coffee machine
2012-08-05,6.0,5.0,8.0,06,8.83041,Coffee machine
2012-08-06,0.0,6.0,8.0,06,4.59782,Coffee machine
2012-08-07,1.0,7.0,8.0,06,389025.2332000575,Coffee machine
2012-08-08,2.0,8.0,8.0,06,0.0,Coffee machine
2012-08-09,3.0,9.0,8.0,06,151592.18311000164,Coffee machine
2012-08-10,4.0,10.0,8.0,06,892524.1240302373,Coffee machine
2012-08-11,5.0,11.0,8.0,06,762895.8556801508,Coffee machine
2012-08-12,6.0,12.0,8.0,06,637729.3253202914,Coffee machine
2012-08-13,0.0,13.0,8.0,06,161389.4157000008,Coffee machine
2012-08-14,1.0,14.0,8.0,06,10.94671,Coffee machine
2012-08-15,2.0,15.0,8.0,06,0.0,Coffee machine
2012-08-16,3.0,16.0,8.0,06,455160.3696703453,Coffee machine
2012-08-17,4.0,17.0,8.0,06,517095.4015104059,Coffee machine
2012-08-18,5.0,18.0,8.0,06,683989.5006103264,Coffee machine
2012-08-19,6.0,19.0,8.0,06,1439729.6856797892,Coffee machine
2012-08-20,0.0,20.0,8.0,06,717630.0024203896,Coffee machine
2012-08-21,1.0,21.0,8.0,06,4.41521,Coffee machine
2012-08-22,2.0,22.0,8.0,06,634550.1824604222,Coffee machine
2012-08-23,3.0,23.0,8.0,06,0.0,Coffee machine
2012-08-24,4.0,24.0,8.0,06,2.29891,Coffee machine
2012-08-25,5.0,25.0,8.0,06,596617.3742301167,Coffee machine
2012-08-26,6.0,26.0,8.0,06,541037.4641300307,Coffee machine
2012-08-30,3.0,30.0,8.0,06,27902.50088000043,Coffee machine
2012-09-03,0.0,3.0,9.0,06,8.83041,Coffee machine
2012-09-04,1.0,4.0,9.0,06,472264.2916403038,Coffee machine
2012-09-05,2.0,5.0,9.0,06,2.29891,Coffee machine
2012-09-06,3.0,6.0,9.0,06,8.83042,Coffee machine
2012-09-07,4.0,7.0,9.0,06,0.0,Coffee machine
2012-09-08,5.0,8.0,9.0,06,595932.2387001705,Coffee machine
2012-09-09,6.0,9.0,9.0,06,0.0,Coffee machine
2012-09-10,0.0,10.0,9.0,06,13.063,Coffee machine
2012-09-11,1.0,11.0,9.0,06,0.0,Coffee machine
2012-09-12,2.0,12.0,9.0,06,8.83042,Coffee machine
2012-09-13,3.0,13.0,9.0,06,0.0,Coffee machine
2012-09-14,4.0,14.0,9.0,06,6.5315,Coffee machine
2012-09-15,5.0,15.0,9.0,06,0.0,Coffee machine
2012-09-16,6.0,16.0,9.0,06,679401.2630301095,Coffee machine
2012-09-17,0.0,17.0,9.0,06,300816.25502001424,Coffee machine
2012-09-18,1.0,18.0,9.0,06,4.41521,Coffee machine
2012-09-19,2.0,19.0,9.0,06,2.29891,Coffee machine
2012-09-20,3.0,20.0,9.0,06,2.29891,Coffee machine
2012-09-21,4.0,21.0,9.0,06,13.24563,Coffee machine
2012-09-22,5.0,22.0,9.0,06,593090.3374201842,Coffee machine
2012-09-23,6.0,23.0,9.0,06,756464.4677801717,Coffee machine
2012-09-24,0.0,24.0,9.0,06,839929.8699703995,Coffee machine
2012-09-25,1.0,25.0,9.0,06,4.41521,Coffee machine
2012-09-26,2.0,26.0,9.0,06,518495.1329803137,Coffee machine
2012-09-27,3.0,27.0,9.0,06,280764.10713001766,Coffee machine
2012-09-28,4.0,28.0,9.0,06,525884.0481503415,Coffee machine
2012-09-29,5.0,29.0,9.0,06,1219289.5164298662,Coffee machine
2012-09-30,6.0,30.0,9.0,06,633302.0050999954,Coffee machine
2012-10-01,0.0,1.0,10.0,06,1525458.2870895674,Coffee machine
2012-10-02,1.0,2.0,10.0,06,433339.51876006497,Coffee machine
2012-10-03,2.0,3.0,10.0,06,469713.44549005065,Coffee machine
2012-10-04,3.0,4.0,10.0,06,199626.97311000887,Coffee machine
2012-10-05,4.0,5.0,10.0,06,0.0,Coffee machine
2012-10-06,5.0,6.0,10.0,06,6.5315,Coffee machine
2012-10-07,6.0,7.0,10.0,06,17.47821,Coffee machine
2012-10-08,0.0,8.0,10.0,06,2.29891,Coffee machine
2012-10-09,1.0,9.0,10.0,06,531406.4172202039,Coffee machine
2012-10-10,2.0,10.0,10.0,06,882965.6263100991,Coffee machine
2012-10-11,3.0,11.0,10.0,06,558816.6329603168,Coffee machine
2012-10-12,4.0,12.0,10.0,06,531073.7756803697,Coffee machine
2012-10-13,5.0,13.0,10.0,06,595368.3175902421,Coffee machine
2012-10-14,6.0,14.0,10.0,06,627879.8006901629,Coffee machine
2012-10-15,0.0,15.0,10.0,06,0.0,Coffee machine
2012-10-16,1.0,16.0,10.0,06,0.0,Coffee machine
2012-10-17,2.0,17.0,10.0,06,2.29891,Coffee machine
2012-10-18,3.0,18.0,10.0,06,454707.1132000148,Coffee machine
2012-10-19,4.0,19.0,10.0,06,142837.3468100048,Coffee machine
2012-10-20,5.0,20.0,10.0,06,456705.12793011125,Coffee machine
2012-10-21,6.0,21.0,10.0,06,8.83042,Coffee machine
2012-10-22,0.0,22.0,10.0,06,250117.01033001675,Coffee machine
2012-10-23,1.0,23.0,10.0,06,441644.8180300246,Coffee machine
2012-10-24,2.0,24.0,10.0,06,4.41521,Coffee machine
2012-10-25,3.0,25.0,10.0,06,6.5315,Coffee machine
2012-10-26,4.0,26.0,10.0,06,756914.8483904431,Coffee machine
2012-10-27,5.0,27.0,10.0,06,907500.0297202407,Coffee machine
2012-10-28,6.0,28.0,10.0,06,1231465.843319721,Coffee machine
2012-10-29,0.0,29.0,10.0,06,474641.68834004464,Coffee machine
2012-11-07,2.0,7.0,11.0,06,16163.636209999082,Coffee machine
2012-11-08,3.0,8.0,11.0,06,6.5315,Coffee machine
2012-11-09,4.0,9.0,11.0,06,4.41521,Coffee machine
2012-11-10,5.0,10.0,11.0,06,951568.1590402707,Coffee machine
2012-11-11,6.0,11.0,11.0,06,459962.5460400232,Coffee machine
2012-11-12,0.0,12.0,11.0,06,420803.45882002707,Coffee machine
2012-11-13,1.0,13.0,11.0,06,15.361920000000001,Coffee machine
2012-11-14,2.0,14.0,11.0,06,779100.7915203978,Coffee machine
2012-11-15,3.0,15.0,11.0,06,102572.4011499389,Coffee machine
2012-11-16,4.0,16.0,11.0,06,87662.03611995379,Coffee machine
2012-11-17,5.0,17.0,11.0,06,1035017.6538504167,Coffee machine
2012-11-18,6.0,18.0,11.0,06,99276.12943994219,Coffee machine
2012-11-19,0.0,19.0,11.0,06,0.0,Coffee machine
2012-11-20,1.0,20.0,11.0,06,4.41521,Coffee machine
2012-11-21,2.0,21.0,11.0,06,503056.7813300464,Coffee machine
2012-11-22,3.0,22.0,11.0,06,8.83042,Coffee machine
2012-11-23,4.0,23.0,11.0,06,8.83041,Coffee machine
2012-11-24,5.0,24.0,11.0,06,477550.0433300252,Coffee machine
2012-11-25,6.0,25.0,11.0,06,1015468.1754503704,Coffee machine
2012-11-26,0.0,26.0,11.0,06,702857.0532003867,Coffee machine
2012-11-27,1.0,27.0,11.0,06,33908.73989000747,Coffee machine
2012-11-28,2.0,28.0,11.0,06,704958.5606003571,Coffee machine
2012-11-29,3.0,29.0,11.0,06,13.24563,Coffee machine
2012-11-30,4.0,30.0,11.0,06,362211.36120001855,Coffee machine
2012-12-01,5.0,1.0,12.0,06,727699.6553602165,Coffee machine
2012-12-02,6.0,2.0,12.0,06,415662.62650003075,Coffee machine
2012-12-03,0.0,3.0,12.0,06,363849.773070017,Coffee machine
2012-12-04,1.0,4.0,12.0,06,503283.73284034594,Coffee machine
2012-12-05,2.0,5.0,12.0,06,0.0,Coffee machine
2012-12-06,3.0,6.0,12.0,06,0.0,Coffee machine
2012-12-07,4.0,7.0,12.0,06,0.0,Coffee machine
2012-12-08,5.0,8.0,12.0,06,301816.80367001204,Coffee machine
2013-01-04,4.0,4.0,1.0,06,226198.42734029674,Coffee machine
2013-01-05,5.0,5.0,1.0,06,792727.52958026,Coffee machine
2013-01-06,6.0,6.0,1.0,06,383203.71963000804,Coffee machine
2013-01-07,0.0,7.0,1.0,06,0.0,Coffee machine
2013-01-08,1.0,8.0,1.0,06,230281.33956000963,Coffee machine
2013-01-09,2.0,9.0,1.0,06,4.41521,Coffee machine
2013-01-10,3.0,10.0,1.0,06,560697.3432803208,Coffee machine
2013-01-11,4.0,11.0,1.0,06,4.41521,Coffee machine
2013-01-12,5.0,12.0,1.0,06,0.0,Coffee machine
2013-01-13,6.0,13.0,1.0,06,603330.4731001166,Coffee machine
2013-01-14,0.0,14.0,1.0,06,455476.6216401991,Coffee machine
2013-01-15,1.0,15.0,1.0,06,8.83042,Coffee machine
2013-01-16,2.0,16.0,1.0,06,0.0,Coffee machine
2013-01-17,3.0,17.0,1.0,06,515005.4011303218,Coffee machine
2013-01-18,4.0,18.0,1.0,06,750227.7544102714,Coffee machine
2013-01-19,5.0,19.0,1.0,06,987671.3124903387,Coffee machine
2013-01-20,6.0,20.0,1.0,06,473291.64916027035,Coffee machine
2013-01-21,0.0,21.0,1.0,06,505705.03411003144,Coffee machine
2013-01-22,1.0,22.0,1.0,06,0.0,Coffee machine
2013-01-23,2.0,23.0,1.0,06,0.0,Coffee machine
2013-01-24,3.0,24.0,1.0,06,13.063,Coffee machine
2013-01-25,4.0,25.0,1.0,06,6.89673,Coffee machine
2013-01-26,5.0,26.0,1.0,06,898944.4392301627,Coffee machine
2013-01-27,6.0,27.0,1.0,06,11.12933,Coffee machine
2013-01-28,0.0,28.0,1.0,06,647513.5368100659,Coffee machine
2013-01-29,1.0,29.0,1.0,06,2.29891,Coffee machine
2013-01-30,2.0,30.0,1.0,06,396014.80332003994,Coffee machine
2013-01-31,3.0,31.0,1.0,06,0.0,Coffee machine
2012-06-27,2.0,27.0,6.0,06,2216029.7051000283,Entertainment
2012-06-28,3.0,28.0,6.0,06,1084569.1857002662,Entertainment
2012-06-29,4.0,29.0,6.0,06,3640591.9274002607,Entertainment
2012-06-30,5.0,30.0,6.0,06,2507454.364399309,Entertainment
2012-07-01,6.0,1.0,7.0,06,2294951.8480000375,Entertainment
2012-07-02,0.0,2.0,7.0,06,1296853.1649990873,Entertainment
2012-07-03,1.0,3.0,7.0,06,2032137.178899433,Entertainment
2012-07-04,2.0,4.0,7.0,06,2162138.4917996703,Entertainment
2012-07-05,3.0,5.0,7.0,06,5013555.769700674,Entertainment
2012-07-06,4.0,6.0,7.0,06,2444157.9372996152,Entertainment
2012-07-07,5.0,7.0,7.0,06,3086132.851100698,Entertainment
2012-07-08,6.0,8.0,7.0,06,2347355.344500797,Entertainment
2012-07-09,0.0,9.0,7.0,06,1767055.8337999617,Entertainment
2012-07-10,1.0,10.0,7.0,06,2045135.894299566,Entertainment
2012-07-11,2.0,11.0,7.0,06,1306079.1308991704,Entertainment
2012-07-12,3.0,12.0,7.0,06,2236497.5953001548,Entertainment
2012-07-13,4.0,13.0,7.0,06,1813411.7946996673,Entertainment
2012-07-14,5.0,14.0,7.0,06,476409.583099614,Entertainment
2012-07-15,6.0,15.0,7.0,06,821389.0084000414,Entertainment
2012-07-16,0.0,16.0,7.0,06,1307468.6749991586,Entertainment
2012-07-17,1.0,17.0,7.0,06,1305034.84529918,Entertainment
2012-07-18,2.0,18.0,7.0,06,1301885.5740992196,Entertainment
2012-07-19,3.0,19.0,7.0,06,1303033.6467991516,Entertainment
2012-07-20,4.0,20.0,7.0,06,1301399.0169991227,Entertainment
2012-07-21,5.0,21.0,7.0,06,2025062.5415995356,Entertainment
2012-07-22,6.0,22.0,7.0,06,2280338.8053005296,Entertainment
2012-07-23,0.0,23.0,7.0,06,1777683.7486990378,Entertainment
2012-07-24,1.0,24.0,7.0,06,1307507.0336991306,Entertainment
2012-07-25,2.0,25.0,7.0,06,1511415.1437992696,Entertainment
2012-07-26,3.0,26.0,7.0,06,1562051.5357997247,Entertainment
2012-07-27,4.0,27.0,7.0,06,1749524.719799903,Entertainment
2012-07-28,5.0,28.0,7.0,06,1889647.199499757,Entertainment
2012-07-29,6.0,29.0,7.0,06,2467098.239600128,Entertainment
